Codmundv			1302603,	1501402,	2111300,	2211001,	2304400,	2408102,	2507507,	2611606,	2704302,	2800308,	2927408,	3106200,	3205309,	3304557,	3509502,	3550308,	4106902,	4205407,	4314902,	5002704,	5103403,	5208707,	5300108,
		Cidade		MANAUS,		BELÉM,		SÃO LUÍS,	TERESINA,	FORTALEZA,	NATAL,		JOÃO PESSOA,	RECIFE, 	MACEIÓ, 	ARACAJU,	SALVADOR,	BELO HORIZONTE,	VITÓRIA,	RIO DE JANEIRO,	CAMPINAS,	SÃO PAULO,	CURITIBA,	FLORIANÓPOLIS,	PORTO ALEGRE,	CAMPO GRANDE,	CUIABÁ, 	GOIÂNIA,	BRASÍLIA,
4108304,	FOZ DO IGUAÇU,	06.05,         	06.40,         	08.17,         	07.20,         	06.35,         	06.35,         	07.25,         	05.28,         	05.40,         	05.45,         	04.24,         	03.52,         	03.50,         	01.55,         	02.35,         	01.25,         	00.53,         	03.40,         	01.10,         	03.58,         	00.58,         	03.35,         	03.26,         
4113700,	LONDRINA,	06.05,         	06.37,         	06.21,         	08.20,         	06.12,         	07.15,         	07.05,         	05.24,         	05.30,         	05.02,         	04.15,         	02.27,         	03.52,         	02.20,         	00.38,         	00.38,         	00.45,         	03.20,         	01.08,         	01.15,         	00.40,         	03.50,         	01.26,         
4115200,	MARINGÁ,	06.05,         	07.00,         	07.20,         	07.20,         	05.53,         	07.15,         	06.40,         	05.46,         	07.20,         	07.40,         	05.25,         	03.21,         	04.35,         	02.53,         	02.20,         	01.10,         	00.31,         	02.23,         	02.30,         	01.10,         	00.40,         	04.35,         	03.28,         
4204202,	CHAPECÓ,	07.30,         	08.17,         	10.20,         	09.40,         	08.08,         	08.07,         	07.43,         	07.02,         	07.45,         	08.00,         	05.45,         	04.26,         	07.00,         	04.25,         	08.05,         	02.21,         	01.14,         	00.55,         	01.12,         	03.50,         	03.30,         	05.30,         	04.40,         
4204608,	CRICIÚMA,	08.10,         	07.05,         	11.30,         	11.30,         	08.52,         	08.05,         	06.30,         	07.10,         	06.55,         	09.55,         	06.45,         	06.35,         	08.27,         	06.35,         	12.35,         	02.35,         	05.02,         	07.19,         	00.55,         	07.27,         	05.50,         	08.15,         	05.04,         
4205407,	FLORIANÓPOLIS,	05.05,         	06.15,         	06.02,         	05.40,         	06.05,         	06.05,         	05.20,         	04.55,         	05.20,         	05.10,         	04.10,         	02.24,         	03.24,         	01.29,         	04.00,         	00.51,         	00.38,         	-1,            	00.57,         	02.30,         	03.29,         	03.15,         	02.01,         
4209003,	JOAÇABA,	13.22,         	12.52,         	15.05,         	14.26,         	10.37,         	12.42,         	12.17,         	09.10,         	12.32,         	11.17,         	08.30,         	05.25,         	09.07,         	05.27,         	12.40,         	03.21,         	01.37,         	06.47,         	02.15,         	06.32,         	10.18,         	07.24,         	07.55,         
4209102,	JOINVILLE,	06.55,         	05.50,         	07.47,         	06.25,         	07.37,         	06.50,         	05.15,         	05.55,         	05.34,         	06.54,         	04.19,         	02.55,         	03.30,         	02.38,         	05.04,         	00.55,         	03.41,         	03.46,         	02.05,         	02.40,         	02.53,         	03.25,         	03.23,         
4211306,	NAVEGANTES,	08.24,         	07.20,         	07.27,         	06.55,         	06.35,         	07.15,         	07.50,         	06.07,         	07.25,         	04.35,         	04.35,         	02.52,         	03.50,         	01.24,         	07.00,         	00.54,         	01.19,         	04.52,         	01.04,         	02.40,         	03.06,         	03.20,         	03.40,         
4305108,	CAXIAS DO SUL,	08.25,         	07.45,         	09.55,         	09.15,         	-1,            	09.10,         	07.30,         	08.00,         	08.50,         	08.20,         	05.03,         	04.04,         	04.30,         	03.08,         	03.40,         	01.27,         	00.39,         	03.20,         	-1,            	03.10,         	05.10,         	04.40,         	04.01,         
4314100,	PASSO FUNDO,	17.25,         	14.20,         	13.20,         	15.54,         	12.05,         	14.10,         	13.45,         	07.20,         	14.00,         	09.02,         	05.30,         	04.59,         	10.35,         	06.55,         	15.11,         	01.50,         	03.05,         	08.15,         	00.45,         	06.14,         	05.30,         	08.52,         	04.33,         
4314407,	PELOTAS,	09.13,         	08.43,         	10.53,         	10.17,         	08.45,         	08.33,         	08.08,         	07.28,         	08.23,         	10.26,         	06.13,         	05.17,         	06.51,         	03.19,         	08.31,         	03.03,         	03.01,         	04.11,         	00.45,         	08.41,         	06.30,         	06.33,         	06.04,         
4314902,	PORTO ALEGRE,	05.33,         	05.29,         	05.33,         	05.16,         	05.48,         	05.58,         	05.30,         	05.08,         	05.58,         	04.48,         	04.33,         	02.03,         	03.38,         	01.51,         	02.38,         	01.17,         	00.56,         	00.51,         	-1,            	02.07,         	03.15,         	03.32,         	02.15,         
4315602,	RIO GRANDE,	09.55,         	09.25,         	11.35,         	10.59,         	09.27,         	09.15,         	08.50,         	08.07,         	09.05,         	11.01,         	06.55,         	05.59,         	06.11,         	03.54,         	09.13,         	03.17,         	03.43,         	03.31,         	00.55,         	08.01,         	05.50,         	07.08,         	06.46,         
5002704,	CAMPO GRANDE,	05.20,         	07.13,         	07.24,         	07.10,         	06.32,         	06.59,         	06.45,         	06.05,         	05.35,         	06.05,         	05.50,         	04.27,         	06.00,         	03.00,         	03.55,         	02.26,         	02.20,         	04.10,         	04.01,         	-1,            	01.05,         	02.12,         	02.31,         
5003207,	CORUMBÁ,	09.20,         	09.35,         	11.40,         	11.40,         	09.02,         	11.10,         	11.50,         	09.10,         	10.50,         	10.05,         	15.16,         	08.00,         	-1,            	07.13,         	08.23,         	05.50,         	05.38,         	08.13,         	07.52,         	01.00,         	05.34,         	-1,            	09.15,         
5003702,	DOURADOS,	08.40,         	11.28,         	09.45,         	17.59,         	14.10,         	09.30,         	08.05,         	07.03,         	09.50,         	09.05,         	06.23,         	05.40,         	06.00,         	04.24,         	03.45,         	02.25,         	02.23,         	10.55,         	08.35,         	00.35,         	02.30,         	07.18,         	05.55,         
5100250,	ALTA FLORESTA,	06.01,         	03.11,         	09.30,         	08.54,         	08.49,         	08.40,         	10.37,         	08.35,         	09.00,         	07.46,         	06.27,         	05.23,         	07.05,         	06.46,         	07.10,         	05.05,         	05.43,         	08.18,         	06.23,         	03.40,         	01.40,         	03.40,         	03.30,         
5103403,	CUIABÁ, 	03.33,         	05.40,         	05.33,         	05.05,         	05.29,         	05.20,         	05.40,         	04.55,         	05.40,         	05.55,         	04.50,         	03.03,         	04.30,         	03.37,         	04.25,         	02.25,         	02.36,         	05.22,         	03.38,         	03.40,         	-1,            	01.18,         	02.26,         
5107602,	RONDONÓPOLIS,	05.40,         	10.35,         	12.45,         	12.09,         	08.20,         	10.25,         	08.20,         	06.53,         	10.15,         	09.00,         	06.13,         	05.40,         	10.20,         	06.56,         	04.48,         	03.05,         	03.13,         	04.38,         	07.04,         	05.40,         	00.26,         	03.03,         	03.54,         
5208707,	GOIÂNIA,	03.10,         	04.55,         	05.30,         	03.35,         	04.23,         	04.15,         	05.20,         	03.53,         	04.35,         	04.15,         	02.10,         	01.11,         	02.48,         	01.39,         	02.43,         	01.15,         	01.27,         	03.30,         	03.42,         	01.12,         	01.20,         	-1,            	00.29,         
5300108,	BRASÍLIA,	01.44,         	02.25,         	05.14,         	02.09,         	02.20,         	02.44,         	02.23,         	02.28,         	02.20,         	02.13,         	01.40,         	01.13,         	01.35,         	01.19,         	01.22,         	01.22,         	01.47,         	02.03,         	02.22,         	01.28,         	00.32,         	00.37,         	-1,            
